,business_id,name,state,avgstar
12830,124560,Arby's,AZ,2.4285714285714284
12837,13520,McDonald's,AZ,1.8571428571428568
12858,172547,Wendy's,AZ,2.0625
12874,168099,McDonald's,AZ,1.0
12880,135620,Arby's,AZ,1.75
12884,75105,Jack In the Box,AZ,2.4444444444444446
12893,28075,McDonald's,AZ,2.6046511627906983
12936,133886,Sonic Drive-In,AZ,2.5
12948,36702,McDonald's,AZ,1.5555555555555556
12975,54080,Burger King,AZ,2.5
12987,186639,McDonald's,AZ,1.8666666666666667
13017,36919,McDonald's,AZ,1.1578947368421053
13036,49376,Dairy Queen,AZ,3.1538461538461537
13062,177859,Popeyes Louisiana Kitchen,AZ,2.5615384615384613
13192,35550,KFC,AZ,2.2
13212,30161,McDonald's,AZ,2.3260869565217392
13258,178663,KFC,AZ,1.8
13278,38638,KFC,AZ,1.9259259259259256
13305,32331,McDonald's,AZ,1.5925925925925926
13332,79881,Jack in the Box,AZ,1.5454545454545454
13343,168265,Dairy Queen,AZ,2.8695652173913038
13366,153264,McDonald's,AZ,1.8695652173913044
13389,49137,Jack in the Box,AZ,2.0
13407,71786,McDonald's,AZ,1.7894736842105263
13445,94938,Burger King,AZ,1.3125
13461,77763,Popeyes Louisiana Kitchen,AZ,2.185185185185185
13488,140456,Dairy Queen - Santan,AZ,2.933333333333333
13503,190373,Wendy's,AZ,2.7333333333333334
13518,104387,Sonic Drive-In,AZ,2.333333333333333
13542,62531,Dairy Queen,AZ,2.8181818181818183
13564,128340,KFC,AZ,1.25
13572,7344,Dairy Queen,AZ,2.7586206896551726
13601,137276,Burger King,AZ,2.5
13607,19865,McDonald's,AZ,1.1428571428571428
13621,82294,KFC,AZ,1.82089552238806
13688,103325,Sonic Drive-In,AZ,1.85
13708,121821,Jack in the Box,AZ,2.4285714285714284
13715,188056,McDonald's,AZ,2.2
13720,120559,KFC,AZ,1.5737704918032789
13781,116693,Burger King,AZ,1.8
13791,106511,Sonic Drive-In,AZ,2.333333333333333
13797,119071,Five Guys,AZ,3.096296296296296
13932,48070,Dairy Queen,IL,2.25
13936,39942,McDonald's,IL,2.0
13943,129914,Arby's,IL,2.2
13948,72805,Wendy's,IL,2.125
13956,34347,Dairy Queen,IL,4.0
13964,45265,McDonald's,IL,1.3571428571428572
13978,162275,McDonald's,IL,1.8333333333333333
14008,25261,Burger King,IL,2.0769230769230766
14021,96700,McDonald's,IL,1.9230769230769231
14034,98844,Sonic Drive-In,IL,3.2857142857142856
14048,166013,Burger King,IL,1.6666666666666667
14063,110308,Arby's,IL,3.0
14068,96091,McDonald's,IL,1.4
14073,127543,Wendy's,IL,1.5
14077,76665,McDonalds,IL,3.1818181818181817
14099,10878,KFC,IL,3.0
14106,69719,Burger King,IL,2.375
14114,55462,KFC,IL,2.4
14124,145305,McDonald's,IL,1.3333333333333333
14127,62597,McDonald's,IL,2.0
14131,70796,Arby's,IL,2.833333333333333
14137,149893,Dairy Queen,IL,1.368421052631579
14156,152644,Sonic Drive-In,IL,2.9411764705882355
14173,162418,Burger King,IL,2.0
14180,47069,McDonald's,IL,1.6666666666666667
14189,17544,Arby's,IL,2.0
14196,179009,KFC,IL,1.8571428571428568
14210,129400,McDonald's,IL,2.25
14214,25159,Five Guys Burgers & Fries,IL,2.8695652173913038
14237,173507,Arby's,IL,3.2
14242,53820,Wendy's,IL,2.6666666666666665
14251,168675,Arby's,IL,3.4
14256,120480,Dairy Queen,IL,2.4
14261,128730,McDonald's,IL,1.6
14276,2300,McDonald's,IL,1.2941176470588236
14293,102351,Wendy's,IL,1.7142857142857142
14314,14399,Burger King,NC,2.833333333333333
14320,163315,KFC,NC,1.0
14327,3858,Burger King,NC,1.8571428571428568
14334,9104,Five Guys,NC,3.75
14358,14853,Wendy's,NC,1.9
14368,112648,McDonald's,NC,2.8181818181818183
14379,81373,Popeyes Louisiana Kitchen,NC,2.2
14384,130147,McDonald's,NC,1.809523809523809
14405,143724,Arby's,NC,3.0
14408,159615,Burger King,NC,2.333333333333333
14420,123054,Wendy's,NC,3.0
14438,162411,McDonald's,NC,2.3793103448275863
14467,20102,Five Guys Burgers and Fries,NC,4.0625
14483,152636,Sonic Drive-In,NC,2.652173913043478
14506,16127,Wendy's,NC,1.9285714285714288
14520,177167,Wendy's,NC,2.875
14544,58238,Wendy's,NC,1.4285714285714286
14551,79766,Dairy Queen,NC,2.6666666666666665
14554,71616,Wendy's,NC,1.3076923076923077
14580,42653,KFC,NC,1.6923076923076923
14593,107673,McDonald's,NC,1.6333333333333333
14623,173607,Arby's,NC,2.8
14628,64792,McDonald's,NC,1.4545454545454546
14639,147827,Jack in the Box,NC,2.555555555555556
14648,55815,McDonald's,NC,1.4
14658,145264,McDonald's,NC,1.8823529411764703
14675,16418,McDonald's,NC,1.0
14679,48478,McDonald's,NC,1.875
14695,122312,McDonald's,NC,3.4
14705,164990,Arby's,NC,3.6666666666666665
14714,187700,McDonald's,NC,1.8333333333333333
14720,39385,Jack in the Box,NC,2.333333333333333
14735,37986,McDonald's,NC,2.2857142857142856
14749,163958,Five Guys,NC,3.238095238095238
14791,110349,McDonald's,NC,1.2222222222222223
14800,185494,KFC,NC,1.9090909090909087
14811,175301,McDonald's,NC,1.7058823529411764
14828,137950,Sonic Drive-In,NC,1.5333333333333334
14843,183591,McDonald's,NC,2.185185185185185
14870,64251,Burger King,NC,2.6
14880,61703,McDonald's,NC,4.666666666666667
14886,81099,Arby's,NC,2.0
14891,101751,Burger King,NC,1.1666666666666667
14897,121171,Burger King,NC,2.0
14913,93678,McDonald's,NC,2.2
14928,47865,Wendy's,NC,1.4210526315789471
14947,129602,McDonald's,NC,2.125
14955,86412,KFC,NC,3.75
14963,74155,Wendy's,NC,3.2
14968,168469,McDonald's,NC,1.0
14982,110266,Popeyes Louisiana Kitchen,NC,2.782608695652174
15005,60727,McDonald's,NC,2.0
15013,157617,Five Guys,NC,2.6
15033,10394,Five Guys,NC,2.5
15049,88265,Popeyes Louisiana Kitchen,NC,1.5384615384615383
15062,32672,Dairy Queen Orange Julius,NC,3.333333333333333
15065,45918,Wendy's,NC,4.333333333333333
15068,147797,Five Guys Burgers and Fries,NC,4.125
15092,173963,McDonald's,NC,2.083333333333333
15116,115773,Wendy's,NC,1.5636363636363635
15171,172687,McDonald's,NC,3.1666666666666665
15177,112689,McDonald's,NC,2.0
15205,7360,Five Guys,NC,4.233333333333333
15235,130647,Five Guys,NC,3.1777777777777776
15280,19693,Dairy Queen,NC,3.5
15286,33827,Five Guys,NC,2.6666666666666665
15295,125843,Burger King,NC,1.6
15300,4420,Arby's,NC,2.6666666666666665
15312,175188,Wendy's,NC,1.4
15322,169521,McDonald's,NC,2.0416666666666665
15370,80935,Wendy's,NC,1.0
15380,125764,KFC,NC,1.375
15388,62345,Wendy's,NC,2.1481481481481484
15415,44023,Arby's,NC,3.111111111111111
15424,22788,Arby's,NC,3.0769230769230766
15437,55858,Wendy's,NC,1.8
15442,190432,Five Guys Burgers and Fries,NC,3.0
15445,43808,Burger King,NC,1.5
15449,138495,KFC,NC,1.8333333333333333
15455,85384,McDonald's,NC,1.6111111111111112
15473,177429,KFC,NC,1.6666666666666667
15479,150909,Wendy's,NC,3.0
15483,66508,Jack In the Box,NC,2.0869565217391304
15506,8347,Arby's,NC,2.75
15514,113657,McDonald's,NC,1.4615384615384617
15527,131544,Popeyes Louisiana Kitchen,NC,2.037735849056604
15580,106667,Five Guys,NC,4.090909090909091
15591,27892,Wendy's,NC,1.45
15611,192184,KFC,NC,2.2222222222222223
15620,154971,Burger King,NC,2.0
15625,41682,Popeyes Louisiana Kitchen,NC,2.1666666666666665
15631,25538,McDonald's,NC,1.9
15651,42717,Arby's,NC,2.4
15656,156372,McDonald's,NC,1.6666666666666667
15671,135393,KFC,NC,3.25
15675,120740,Wendy's,NC,1.3076923076923077
15688,95484,Burger King,NC,2.333333333333333
15691,191253,Jack In the Box,NC,2.75
15695,61355,Wendy's,NC,2.583333333333333
15719,128072,Five Guys,NC,4.137931034482759
15748,138145,Dairy Queen,NC,2.8181818181818183
15770,168704,McDonald's,NC,1.5
15792,25045,Wendy's,NC,3.055555555555556
15810,3848,McDonald's,NC,1.4166666666666667
15822,27435,Popeyes Louisiana Kitchen,NC,1.862068965517241
15851,178920,McDonald's,NC,1.7391304347826086
15874,51171,Wendy's,NC,2.2
15889,178250,Burger King,NC,1.5
15897,101111,5 Guys  Burgers & Fries,NC,4.4
15902,64459,Arby's,NC,2.8125
15918,115228,McDonald's,NC,2.6111111111111107
15936,91539,McDonald's,NC,1.8571428571428568
15950,145386,McDonald's,NC,1.4444444444444444
15968,22405,Burger King,NC,2.333333333333333
15971,166840,McDonald's,NC,3.0
15979,88874,Five Guys,NC,4.041666666666667
16003,79955,Wendy's,NC,2.1666666666666665
16009,52088,KFC,NC,3.0
16014,53320,Five Guys Burgers and Fries,NC,2.6666666666666665
16017,185722,Burger King,NC,1.6666666666666667
16023,2357,Wendy's,NC,1.9047619047619049
16044,97441,Wendy's,NC,2.125
16052,120206,Arby's,NC,2.0
16058,171251,McDonald's,NC,1.7058823529411764
16075,15942,Wendy's,NC,1.4285714285714286
16089,82924,Arby's,NC,2.5454545454545454
16100,132509,Sonic Drive-In,NC,2.8666666666666667
16115,174016,KFC,NC,2.333333333333333
16118,77557,Wendy's,NC,2.1578947368421053
16137,75521,Wendy's,NC,2.1
16147,156748,McDonald's,NC,1.1111111111111112
16156,124863,McDonald's,NC,2.117647058823529
16173,149373,Dairy Queen,NC,2.967741935483871
16204,32528,Burger King,NC,1.375
16212,186382,Popeyes Louisiana Kitchen,NC,2.3529411764705883
16229,43784,McDonald's,NC,2.1666666666666665
16247,91400,Burger King,NC,2.0
16253,166779,Jack in the Box,NC,2.1875
16269,141421,Jack in the Box,NC,2.2894736842105257
16307,98058,Dairy Queen,NC,3.875
16323,108487,McDonald's,NC,1.5142857142857142
16358,126890,Five Guys,NC,4.222222222222221
16367,13864,Burger King,NC,2.6666666666666665
16376,123629,Jack In the Box,NC,2.863636363636364
16398,110799,Burger King,NC,1.84
16448,106770,McDonald's,NC,1.619047619047619
16469,99673,McDonald's,NC,1.3793103448275863
16498,64787,Wendy's,NC,2.1724137931034484
16527,166458,KFC,NC,1.5
16533,171214,McDonald's,NC,1.8695652173913044
16556,176700,McDonald's,NC,2.333333333333333
16568,18092,Burger King,NC,2.0
16573,67947,KFC,NC,1.3846153846153846
16586,36798,Arby's,NC,2.1538461538461537
16599,163676,McDonald's,NC,1.2727272727272727
16632,89340,Burger King,NC,4.333333333333333
16635,168598,Wendy's,NC,1.9
16645,83820,McDonalds,NC,1.7777777777777777
16654,108812,Dairy Queen,NC,2.8181818181818183
16665,67709,Popeyes Louisiana Kitchen,NC,2.8
16675,176695,Sonic Drive-In,NC,2.272727272727273
16708,145740,KFC,NC,2.4285714285714284
16715,185765,Five Guys,NC,3.8809523809523814
16757,114323,Wendy's,NC,1.6923076923076923
16770,164976,McDonald's,NC,1.6333333333333333
16800,171749,McDonald's,NC,2.235294117647059
16834,19480,McDonald's,NC,1.6666666666666667
16843,900,Jack in the Box,NC,2.0
16870,10070,Burger King,NC,3.0
16873,54377,Dairy Queen,NC,3.6666666666666665
16879,15178,Sonic Drive-In,NC,3.8
16884,32205,KFC,NC,1.1111111111111112
16902,139062,McDonald's,NC,1.6363636363636365
16913,60527,Five Guys,NC,4.083333333333333
16949,76838,PDQ - Concord,NC,3.838709677419355
17104,32524,Burger King,NC,1.3333333333333333
17113,17059,Wendy's,NC,2.6666666666666665
17122,6441,McDonald's,NC,2.8
17127,87678,McDonald's,NC,2.6666666666666665
17130,33280,KFC,NC,2.8
17135,11888,KFC,NC,2.4
17140,181990,McDonald's,NC,1.5
17172,57709,McDonald's,NC,1.368421052631579
17191,118468,Wendy's,NC,2.142857142857143
17205,148601,Dairy Queen,NC,2.9444444444444446
17223,191045,Burger King,NC,1.2272727272727273
17245,107831,McDonald's,NC,1.8333333333333333
17257,63494,Dairy Queen,NC,3.333333333333333
17260,71377,McDonald's,NC,1.1666666666666667
17272,137648,Jack in the Box,NC,2.75
17288,99498,McDonald's,NC,1.4
17313,184562,Wendy's,NC,2.2142857142857144
17327,123380,McDonald's,NC,2.0689655172413794
17356,18873,Wendy's,NC,2.0
17359,85149,Dairy Queen,NV,2.2424242424242418
17392,87342,Burger King,NV,2.103448275862069
17421,76313,Jack in the Box,NV,2.55
17441,115384,Sonic Drive-In,NV,3.0493827160493834
17522,107359,McDonald's,NV,1.7142857142857142
17536,125157,Sonic Drive-In,NV,3.1052631578947367
17593,125214,PDQ,NV,4.24024024024024
17926,137499,Dairy Queen,NV,3.071428571428572
17940,34473,Five Guys,NV,3.55
18020,126942,McDonald's,NV,1.75
18040,89088,KFC,NV,1.6538461538461535
18066,35583,Wendy's,NV,2.655172413793104
18095,80880,Wendy's,NV,1.75
18099,58809,McDonald's,NV,1.5263157894736843
18118,154191,Jack In the Box,NV,2.032258064516129
18149,50241,Jack in the Box,NV,2.0384615384615383
18175,177302,KFC,NV,2.333333333333333
18178,140602,Popeyes Louisiana Kitchen,NV,3.033333333333333
18208,163067,Sonic Drive-In,NV,2.4
18238,117598,Wendy's,NV,2.0
18261,179889,Burger King,NV,2.2
18266,75152,McDonald's,NV,1.6440677966101696
18325,152571,Jack In The Box,NV,2.84
18350,183834,Burger King,NV,3.75
18354,126538,Burger King,NV,2.123076923076923
18419,113870,McDonald's,NV,1.4166666666666667
18431,90886,Arby's,NV,2.537037037037037
18485,45794,Popeyes Louisiana Kitchen,NV,2.4
18535,9325,McDonald's,NV,1.5581395348837208
18578,67730,Arby's,NV,2.75
18594,98525,Jack In The Box,NV,2.4285714285714284
18643,14527,Jack In the Box,NV,2.1923076923076925
18669,13244,KFC,NV,1.9142857142857144
18704,30203,McDonald's - MGM Grand The District Food Court,NV,3.5
18712,77580,McDonald's,NV,2.6
18717,107988,Arby's,NV,2.48
18742,30562,KFC,NV,1.4666666666666666
18757,91491,McDonald's,NV,1.8666666666666667
18772,122491,Popeyes Louisiana Kitchen,NV,2.103448275862069
18801,91155,Burger King,NV,2.073170731707317
18842,181614,Five Guys,NV,3.989417989417989
19031,126935,Jack In the Box,NV,1.9333333333333331
19061,59796,Burger King,NV,2.4615384615384617
19074,56623,Popeyes Louisiana Kitchen,NV,2.3617021276595747
19168,180509,Jack In the Box,NV,4.0
19172,56162,McDonald's,NV,2.2808988764044944
19261,62196,KFC,NV,1.3333333333333333
19264,77786,Dairy Queen,NV,3.533333333333333
19279,22217,Burger King,NV,2.1
19289,70221,Burger King,NV,1.619047619047619
19310,158956,Wendy's,NV,3.1142857142857143
19345,30683,McDonald's,NV,1.5510204081632653
19394,140923,Burger King,NV,2.955555555555556
19439,1474,Sonic Drive-In,NV,2.476923076923077
19504,98843,Wendy's,NV,2.1142857142857143
19539,22741,Burger King,NV,1.870967741935484
19570,120670,McDonald's,NV,1.9523809523809523
19612,95376,McDonald's,NV,1.5
19624,8997,Dairy Queen,NV,2.106382978723404
19718,121852,McDonald's,NV,1.8170731707317076
19800,159940,Sonic Drive-In,NV,3.223529411764706
19885,162475,Burger King,NV,1.6428571428571428
19899,138322,McDonald's,NV,1.7272727272727273
19954,136121,McDonald's,NV,1.326086956521739
20000,73575,McDonald's,NV,2.3902439024390243
20041,143021,McDonald's,NV,2.3255813953488373
20084,164682,Wendy's,NV,1.25
20100,129701,Wendy's,NV,2.844444444444445
20145,67301,Sonic Drive-In,NV,2.0
20186,132157,Wendy's,NV,2.5106382978723403
20233,37892,Wendy's,NV,2.28
20258,181006,McDonald's,NV,1.5591397849462365
20351,174969,McDonald's,NV,2.8
20361,40601,Dairy Queen,NV,2.321428571428572
20389,164539,Burger King,NV,3.2
20394,127189,Dairy Queen,NV,2.5277777777777777
20430,181488,Jack in the Box,NV,2.9090909090909087
20452,68990,Burger King,NV,1.2
20457,81164,McDonald's,NV,2.6349206349206344
20520,50857,KFC,NV,1.6153846153846154
20559,150671,Burger King,NV,1.6428571428571428
20587,127438,McDonald's,NV,1.5833333333333333
20599,65895,KFC,NV,1.6756756756756757
20636,113604,Burger King,NV,1.8125
20652,121724,Sonic Drive-In,NV,3.0285714285714285
20862,93694,Popeyes Louisiana Kitchen,NV,2.194244604316547
21001,137198,DQ Grill & Chill Restaurant,NV,3.0
21008,130071,McDonald's,NV,1.5
21034,157356,Burger King,NV,2.769230769230769
21060,124923,Arby's Roast Beef Sandwich Restaurants,NV,2.239130434782609
21106,27043,Jack In The Box,NV,2.5185185185185186
21133,26251,Wendy's,NV,2.2051282051282053
21172,9782,Arby's Roast Beef Sandwich Restaurants,NV,1.8571428571428568
21179,117982,Wendy's,NV,2.0
21207,107307,Jack in the Box,NV,3.1764705882352944
21224,169501,Jack in the Box,NV,2.333333333333333
21251,64664,Dairy Queen,NV,2.3181818181818183
21273,105993,Jack in the Box,NV,3.1428571428571432
21287,30287,McDonald's,NV,1.5769230769230769
21365,75961,Popeyes Louisiana Kitchen,NV,1.9322033898305084
21424,116481,Arby's,NV,3.333333333333333
21442,175955,KFC,NV,1.4137931034482758
21471,2241,McDonald's,NV,1.945454545454545
21526,152260,Burger King,NV,2.8409090909090913
21570,117140,Burger King,NV,1.55
21590,56381,Jack in the Box,NV,2.88
21615,81757,Jack in the Box,NV,1.625
21623,156729,Five Guys,NV,3.8098159509202456
21786,10464,McDonald's,NV,1.4
21796,149135,Dairy Queen,NV,3.1481481481481484
21823,123269,Dairy Queen / Orange Julius Treat Center,NV,2.555555555555556
21832,55384,McDonald's,NV,3.2413793103448274
21861,122391,Wendy's,NV,1.8780487804878048
21902,16562,KFC,NV,2.189189189189189
21939,87156,Jack In the Box,NV,2.5
21951,117994,McDonald's,NV,2.4722222222222223
21987,186253,Dairy Queen,NV,3.2571428571428567
22022,55223,Orange Julius / Dairy Queen,NV,3.0
22030,72536,Sonic Drive-In,NV,2.9268292682926833
22071,190891,Burger King,NV,2.4705882352941178
22088,157016,Burger King,NV,2.083333333333333
22160,87922,Jack in the Box,NV,2.8125
22176,2069,Jack In the Box,NV,2.75
22204,15778,McDonald's,NV,1.4888888888888892
22249,108628,Wendy's,NV,2.819672131147541
22310,80037,Popeyes Louisiana Kitchen,NV,2.6666666666666665
22373,58411,Jack in the Box,NV,3.2647058823529416
22407,180399,McDonalds,NV,1.4285714285714286
22414,113472,Burger King,NV,1.9090909090909087
22447,100756,KFC,NV,1.75
22455,14457,McDonald's,NV,2.011627906976744
22541,175566,Burger King,NV,2.333333333333333
22550,124876,Popeyes Louisiana Kitchen,NV,1.8135593220338984
22609,10730,Jack In the Box,NV,2.0
22623,73789,KFC,NV,1.7708333333333333
22671,23893,McDonald's,NV,1.5270270270270268
22745,79761,McDonald's,NV,2.5217391304347827
22768,72163,McDonald's,NV,1.7014925373134329
22835,46919,McDonald's,NV,2.4347826086956523
22881,63119,Jack In The Box,NV,3.333333333333333
22890,149861,McDonalds,NV,3.2
22895,12717,Dairy Queen,NV,2.1463414634146343
22936,136637,McDonald's,NV,1.6470588235294117
22970,30882,Burger King,NV,2.0222222222222217
23015,125615,Five Guys,NV,3.8489932885906035
23313,111002,McDonald's,NV,2.1232876712328768
23386,187111,Wendy's,NV,2.463414634146341
23427,126263,Dairy Queen,NV,3.5
23451,101605,Five Guys,NV,3.5306122448979598
23696,21961,McDonald's,NV,2.1538461538461537
23722,38963,Popeyes Louisiana Kitchen,NV,2.1538461538461537
23774,116385,Arby's,NV,1.7241379310344829
23832,187118,Burger King,NV,1.8548387096774197
23894,33330,Wendy's,NV,1.9268292682926829
23935,34479,KFC,NV,1.6911764705882353
24003,80134,Popeyes Louisiana Kitchen,NV,1.7982456140350878
24117,19527,Sonic Drive-In,NV,2.078125
24181,126761,McDonald's,NV,1.893939393939394
24247,10515,Burger King,NV,2.25
24259,69223,Dairy Queen,NV,1.6666666666666667
24325,187850,Dairy Queen,NV,2.96875
24357,34781,Sonic Drive-In,NV,2.145833333333333
24405,114603,McDonald's,NV,2.2
24465,156248,Burger King,NV,2.1666666666666665
24471,71922,Jack in the Box,NV,2.8125
24503,19424,Popeyes Louisiana Kitchen,NV,1.7777777777777777
24521,14205,Jack In the Box,NV,3.263157894736842
24540,89407,Jack in the Box,NV,2.1578947368421053
24559,148176,Jack in the Box,NV,3.08
24584,104271,McDonald's,NV,1.451219512195122
24666,150706,Popeyes Louisiana Kitchen,NV,3.1764705882352944
24734,27657,Burger King,NV,2.2857142857142856
24748,180681,Burger King,NV,1.9375
24764,59561,McDonald's,NV,2.0
24840,41990,Arby's Roast Beef Sandwich Restaurants,NV,1.6666666666666667
24849,180081,Jack In the Box,NV,1.4285714285714286
24863,82179,McDonald's,NV,2.0138888888888893
24935,162469,McDonald's,NV,1.8333333333333333
24941,147067,Dairy Queen,NV,1.9901960784313728
25043,6954,Wendy's,NV,1.9642857142857144
25071,30591,Popeyes Louisiana Kitchen,NV,2.357142857142857
25085,28299,Wendy's,NV,1.7804878048780488
25126,120314,Jack In the Box,NV,2.217391304347826
25172,165700,McDonald's,NV,2.5
25180,149367,Burger King,NV,2.087719298245614
25237,150597,Arby's,NV,1.78125
25301,173474,KFC,NV,1.4772727272727273
25345,44319,Burger King,NV,2.0
25358,86131,McDonald's,NV,1.7611940298507462
25425,73488,Arby's,NV,2.636363636363636
25447,163740,McDonald's,NV,2.7428571428571433
25552,45900,Dairy Queen,NV,3.25
25572,47664,Five Guys,NV,3.7777777777777777
25698,187581,Jack In the Box,NV,2.5
25720,81556,Wendy's,NV,2.227272727272727
25742,69780,McDonald's,NV,2.121212121212121
25808,77432,McDonald's,NV,2.333333333333333
25832,37575,DQ Grill & Chill,NV,2.421052631578948
25851,33802,Jack In the Box,NV,2.2068965517241383
25880,2022,McDonald's,NV,1.175
25920,57176,Sonic Drive-In,NV,2.7894736842105257
25958,99385,McDonald's,NV,1.2941176470588236
25975,52487,McDonald's,NV,2.1648351648351647
26066,20443,Wendy's,NV,1.8666666666666667
26081,108687,Burger King,NV,2.1333333333333333
26111,85929,McDonald's,NV,2.5476190476190474
26153,58224,Burger King,NV,1.9444444444444444
26171,118920,McDonald's,NV,1.6470588235294117
26205,136770,McDonald's,NV,1.9230769230769231
26244,91889,Popeyes Louisiana Kitchen,NV,1.7280701754385963
26358,2753,Arby's Roast Beef Sandwich Restaurants,NV,2.8
26363,34656,McDonald's,NV,2.25
26391,123936,Sonic Drive-In,NV,2.702702702702702
26539,84282,McDonalds,NV,2.833333333333333
26557,24123,McDonald's,NV,2.272727272727273
26568,122255,McDonald's,NV,2.0
26634,174824,Sonic Drive-In,NV,2.556603773584906
26740,62653,Arby's,NV,1.6896551724137931
26769,191478,Jack In the Box,NV,2.962962962962963
26796,48310,Dairy Queen,NV,2.3846153846153846
26809,19255,KFC,NV,1.7058823529411764
26860,131876,McDonald's,NV,1.6633663366336633
26961,85276,Sonic Drive-In,NV,1.8108108108108107
26998,30813,Burger King,NV,1.9166666666666667
27010,43954,KFC,NV,1.8484848484848484
27076,21395,McDonald's,NV,1.5263157894736843
27152,11351,Wendy's,NV,2.0303030303030303
27185,53858,Dairy Queen,NV,2.142857142857143
27227,152197,Wendy's,NV,2.0
27256,76770,Popeyes Louisiana Kitchen,NV,1.8026315789473684
27332,72639,Wendy's,NV,2.4444444444444446
27341,113334,Wendy's,NV,2.473684210526316
27360,123135,Sonic Drive-In,NV,2.4122807017543857
27474,51006,Jack in the Box,NV,2.0454545454545454
27496,136355,KFC,NV,2.1785714285714284
27524,22053,Popeyes Louisiana Kitchen,NV,1.8235294117647056
27626,86380,KFC,NV,1.0
27629,113149,Jack In the Box,NV,2.333333333333333
27653,20243,Jack in the Box,NV,2.08
27678,153985,Five Guys,NV,3.2987012987012987
